🧊	baraf, jabal baraf ah, qaboow
🥢	qori wax lagu cuno
🍽️	fargeeta, karinta, mindi, saxan, saxan iyo fargeeta iyo mindi
🍴	fargeeta, fargeeta iyo mindi, karinta, mindi, qalabka mindiyaha
🥄	qaaddo, saxamada miiska cuntada
🔪	karinta, mindi, mindi kushiin, qalab
🫙	dhalo, faaruq ah, kaydso, maraqa, udgoon, weel
🏺	jeeg, jeeg dheer labo sidda leh, karinta, khamri
🌍	Afrika, Yurub, adduunka, adduunka muujinaya Yurub-Afrika, dhulka, dunida
🌎️	Ameerika, adduunka, adduunka muujinaya Ameerika, adduunka oo muujinaya Ameerika, dhulka, dunida
🌏	Aasiya, Awstaraaliya, adduunka, adduunka muujinaya Aasiya-Awstaraaliya, dhulka, dunida
🌐	adduunka, adduunka oo leh dhigo, dhigo, dhulka, dunida
🗺️	dunida, khariirad, khariiradadda dunida
🗾	Jabbaan, khariidad, khariidadda Jabbaan
🧭	birlabeed, haggaajinta, jiheeye, maaxid
🏔️	baraf, buur, buur baraf ah, qabow
⛰️	buur
🌋	buur, folkano, qarax
🗻	buur, buurta fuji, fuji
🏕️	xero
🏖️	dallad, dallad kula xeeb qaadashada, xeeb
🏜️	lamadegaan
🏝️	jasiirad lamadegaan ah, lamadegaan
🏞️	carwo, carwo qaran
🏟️	garoon
🏛️	dhismo heer sare ah, heer sare
🏗️	daar dhisidda, dhismaha
🧱	bulukeeti, bulukeetiyo, derbi, dhoobo, shamiito & dhoob isku qasan
🪨	culeeys, dhagax, dhagax weeyn
🪵	alwaax, jar, orri haabo leh, xaabo
🛖	aqal hoori, guri, guri-wareega, qol
🏘️	guryo
🏚️	burbur, guri, guri burbursan
🏠️	guri
🏡	beer, guri, guri beer leh
🏢	dhismo, dhismo xafiis
🏣	Jabbaanka, dir, xafiiska boostada ee Jabbaanka
🏤	Yurub ah, dir, xafiis boosto
🏥	daawo, dhakhtar, isbitaal
🏦	bangi, dhismo
🏨	dhismo, hudheel
🏩	hudheel, hudheel Jaceyl, jaceyl
🏪	bakhaar, bakhaar habboon, habboon
🏫	dhismo, dugsi
🏬	bakhaar, waax, waax bakhaar
🏭️	dhismo, warshad
🏯	Jabbaanka, dabaq, dabaqa Jabbaanka
🏰	Yurub ah, dabaq
💒	aroos, caashaq, kaniisad yar
🗼	Tokyo, munaarad, munaaradda Tokyo
🗽	Taalada, Taalada Xurriyadda, xurriyadda
⛪️	Kaniisad, diin, kaniisad, mactab, masiixi
🕌	Islaam, Muslim, diin, masaajid
🛕	hindi, macbadka, macbadka hindida
🕍	Macbadka, Yuhuud, Yuhuudi, diin, kaniisad Yuhuud
⛩️	Meel Caabudaad, diin, diinta Jabbaan
🕋	Islaam, Kacbah, Muslim, diin
⛲️	tuubo biyo kor u ganta
⛺️	teendho, xero
🌁	ciiryaamo, ciiryaamo leh, ciryaamo leh
🌃	habbeenka xiddigaha, habeenka xiddigaha, xiddig
🏙️	magaalo, muuqaal magaalo
🌄	buur, qorrax, qorrax ka soo baxa buuraha, qorrax soo bax, subax
🌅	qorrax, qorrax soo bax, subax
🌆	dhicista, fiid, magaalo, muuqaal magaalo, muuqaal magaalo ee qorrax dhaca, qorrax dhac
🌇	qorrax, qorrax dhac, qorrax dhaca
🌉	buundada habeenkii, buundo, habeen
♨️	ilo, ilo kulul, kulul, uumigga
🎠	faras, faraska farxad wareegga, farxad wareeg
🛝	Barxadda ciyaarta, beerta madadaalada, ciyaaro
🎡	carwada maddadaalada, gaariga markabka, shaagga, shaagga gaariga markabka
🎢	carwada maddadaalada, dusha sare ee tareeka
💈	tiir, tiirka tima-jaraha, timo-jare, timo-jaris
🎪	rogadka, teendho, teendho rogad
🚂	dhaqdhaqaaq, jidka tareenka, matoor, tareen
🚃	baska ragaad, gaari, gaariga jidka tareenka, jidka tareenka, koronto, taraam, tareen
🚄	jidka tareenka, tareen, tareen aad u dheereeya, tareen xawaare sare, xawaare
🚅	jidka tareenka, rasaas, tareen, tareen xawaare sare, xawaare
🚆	jidka tareenka, tareen, tareenka
🚇️	waddo hoose
🚈	jidka tareenka, tareenka fudud
🚉	jidka tareenka, saldhig, saldhigga, tareen
🚊	baska ragaad, taraam
🚝	gaari, hal jid tareen kor u qaadan
🚞	buur, gaari, jidka tareenka, jidka tareenka buurta
🚋	baska ragaad, gaari, gaariga taraam, taraam
🚌	bas, gaari
🚍️	bas, bas soo socda, soo socda
🚎	bas, baska ragaad, ragaad, taraam
🚐	bas, bas yar
🚑️	ambalaas, gaari
🚒	dab, gaari xammuul, mashiinka dabka, matoor
🚓	boolis, gaari, gaari boolis, ilaalinta
🚔️	boolis, gaari, gaari boolis soo socda, soo socda
🚕	gaari, taksi
🚖	taksi, taksi soo socda
🚗	baabuur, gaari, gawaari
🚘️	gaari, gaari soo socda, gawaarida, soo socda
🚙	gaadiidka cayaaraha, maddadaalo ah
🛻	gaari xamuul ah, gaariga soo qaadista, qaado, qabaalka
🚚	gaari xammuul, gaari xammuulka adeegga, geynta
🚛	bar, gaari xammuul, loori, looriga xammuulka
🚜	cagaf-cagaf, gaari
🏎️	gaari, tartan gaari, tartanka
🏍️	mootada, mooto, tartanka
🛵	matoor, mooto matoor qaawan, mooto qaawan
🦽	awood u yeelid, kursiga curyaanka macmalka ah
🦼	awood u yeelid, kursiga curyaanka korontada ku shaqeeya
🛺	jiide is-wada, tuk-tuk
🚲️	baaskiil, bushkuleeti
🛴	laad, mooto, mooto laadid
🛹	alwaax, alwaaxa qalfoofka
🛼	duub, iskeeti ciyaarista, skaytka kaha
🚏	bas, boosteejada, joogsiga
🛣️	waddo ballaaran, waddo weyn
🛤️	jid tareen, jidka waddada tareenka, raadka jidka tareenka
🛢️	durbaan, durbaan saliid ah, saliid
⛽️	bamba, bamka shidaalka, gaas, naafta, saldhig, shidaal
🛞	gaari, goobaabin, leexo, taayir
🚨	boolis, dib-unoqoshada, gaari, iftiin, iftiinka gaariga booliska, minaarad
🚥	iftiin, iftiinka taraafikada oo jiifta, seenyaale, taraafik
🚦	iftiin, iftiin taraafika oo taaggan, iftiin taraafika oo toosan, seenyaale, taraafik
🛑	calaamad, calaamad joogsi, joogso, siddeed geesle
🚧	caqabad, dhismo
⚓️	baroosinka, markab, qalab
🛟	badqab, giraan sabanaysa, naf badbaadiyaha, naf-badbaadiyaha, sabayn, samatabbixin
⛵️	badda, dalxiis, doon, doon shiraac, tartan doonyaad
🛶	doon, huuri
🚤	doon, doon dheeraysa
🛳️	markab, rakaab, rakaab markab
⛴️	doon, rakaab, rakaab qaadis
🛥️	doon matoor
🚢	doon, markab, rakaab
✈️	dayuurad, diyaarad
🛩️	dayuurad, diyaarad, diyaarad yar
🛫	bixitaanada, bixitaanka, bixitaanka diyaaradda, dayuurad, diyaarad, is xaadirid
🛬	Imaanaya, dadka immaanaya, dayuurad, diyaarad, immaanshaha diyaaradda, soo degidda
🪂	baarashuud, cir-jiir, dabeylaha, heebaabaya
💺	fadhi, kursi
🚁	diyaarad helikobtar, gaari
🚟	jidka tareenka, joojinta, joojinta jidka tareenka
🚠	buur, fiilo, gondoola, waddo fiilo buureed
🚡	fiilo koronto, gondoola, hawood ku jire, waddada tareenka, waddada tareenka oo hawada ah
🛰️	dayax gacmeed, fagaaga
🚀	fagaaga, gantaal
🛸	shey sidii digsi oo duulaya
🛎️	boorsa-qaade, gambaleel, hudheel
🧳	boorsooyin, safar, xirxirid
⌛️	ciid, dhalada saacad-beegtada ah oo dhamaysay, goor-sheegge
⏳️	ciid, dhalada saacad-beegtada ah wali ma dhamayn, dhalo saacad-beegta ah, goor-sheegge
⌚️	goor-sheeg, ilaalin, saacad
⏰	qaylo-dhaan, saacad, saacadda qaylo-dhaanta
⏱️	saacad, saacad-joojin
⏲️	goor-sheegge, saacad, saacadda goor-sheegtada ah
🕰️	qaanadda kore ee saacadda, qaanadda kore saacadda, saacad weyn
🕛️	00, 12, 12:00, saac, saacad, toban iyo laba, toban iyo labadii iyo bar
🕧	12, 12:30, bar, laba iyo tobanki iyo bar, saacad, toban iyo laba
🕐️	00, 1, 1:00, hal, hal saac, saac, saacad
🕜	1, 1:30, bar, hal, hal saac iyo bar, saacad
🕑️	00, 2, 2:00, laba saac, labo, saac, saacad
🕝	2, 2:30, bar, labadii iyo bar, labo, saacad
🕒️	00, 3, 3:00, saac, saacad, saddex, saddex saac
🕞	3, 3:30, bar, saacad, saddex, saddexdii iyo bar
🕓️	00, 4, 4:00, afar, afar saac, saac, saacad
🕟	4, 4:30, afar, afartii iyo bar, bar, saacad
🕔️	00, 5, 5:00, saac, saacad, shan, shan saac
🕠	5, 5:30, bar, saacad, shan, shantii iyo bar
🕕️	00, 6, 6:00, lix, lix saac, saac, saacad
🕡	6, 6:30, bar, lix, lixdii iyo bar, saacad
🕖️	00, 7, 7:00, saac, saacad, toddoba, toddoba saac
🕢	7, 7:30, bar, saacad, toddobadii, toddobadii iyo bar
🕗️	00, 8, 8:00, saacad, siddeed, siddeed saac
🕣	8, 8:30, bar, saacad, siddeed, siddeeddi iyo bar
🕘️	00, 9, 9:00, saacad, sagaal saac
🕤	9, 9:30, bar, saacad, sagaal, sagaal iyo bar
🕙️	00, 10, 10:00, saac, saacad, toban, toban saac
🕥	10, 10:30, bar, saacad, toban, tobanki iyo bar
🕚️	00, 11, 11:00, kow iyo toban, kow iyo toban saac, saac, saacad
🕦	11, 11:30, bar, kow iyo toban, kow iyo toban iyo bar, saacad
🌑	dayax, dayaxa cusub, madoow
🌒	badidoodka, bil qoolaaban, dayax, qoolaabanka dayaxa oo badanaya
🌓	dayax, rubac, rubaca hore ee dayaxa
🌔	badidood, dayaxa, weynaanta, weynaanta dayaxa oo sii badanaya
🌕️	buuxa, dayax, dayax buuxa
🌖	dayaxa, gaabinta, gaabinta wayninka dayaxa, weynaanta
🌗	dayax, rubac, rubaca dambe ee dayaxa
🌘	bil qoolaaban, dayax, gaabinta, gaabinta dayaxa qoolaaban
🌙	bil qoolaaban, dayax, dayax qoolaaban
🌚	dayax, waji, waji daxeedka cusub
🌛	dayax, rubac, rubaca hore ee waji dayaxeedka, rubaca hore waji dayaxeedka, waji
🌜️	waji, waji dayaxeedda rubaca dambe
🌡️	heerkul-beegge
☀️	dhalaal, fallaar-ilays, qorrax, qorrax leh
🌝	buuxa, dayax, dhalaal, waji, waji dayaxeed buuxa
🌞	dhalaal, qorrax, qorrax wajiyeed, waji
🪐	damman, meeraha gaaban, meeraha lixaad
⭐️	Summadda xiddigta, xidig
🌟	dhalaalaya, ifid, kaah, quruxsan, xiddig, xiddig kaahaya
🌠	soo dhacaya, toogasho, waran cireed, xiddig
🌌	dululaati, habarjiid
☁️	cimilo, daruur
⛅️	daruur, qorrax, qorrax ka dambaysa daruur
⛈️	daruur, daruur leh hillaac iyo roob, onkod, roob
🌤️	daruur, qorrax, qorrax ka dambaysa daruur yar
🌥️	daruur, qorrax, qorrax ka dambaysa daruur weyn
🌦️	daruur, qorrax, qorrax ka dambaysa daruur roobeed, roob
🌧️	darruur wadata baraf, daruur, daruur roobeed, roob
🌨️	baraf, darruur wadata baraf, daruur, qaboow
🌩️	daruur, daruur hillaac leh, hillaac
🌪️	daruur, meerkac dabayleed, tornaado
🌫️	ciiryaamo, daruur
🌬️	afuuf, dabayl, daruur, waji, waji dabayl
🌀	dabakhsan, duufaan, gufaaco, maroojiye, tayfuun
🌈	qaanso-roobaad, roob
🌂	dallad, dallad daboolan, dallad xiran, dhar, roob
☂️	dallad, dhar, roob
☔️	dallad, dallad leh dhibco roob, dhar, dhib, roob
⛱️	daallad dhulka ka taagan, dallad, dallan ka taagan dhulka, qorrax, roob
⚡️	dhawaaq, hilaac, khatar, koronto, maanyo-dab, tamar sare
❄️	baraf, baraf-qolof, qaboow
☃️	baraf, baraf-naag, qaboow
⛄️	baraf-naag, baraf-naag oo naag la’aan ah, baraf-nin, qaboow
☄️	dhagax-xiddig, dulduleelaati
🔥	dab, olol, qalab
💧	dhibic, dhibicda, dhidid, majaajilo, qabow
🌊	badweyn, hirka biyaha
🎃	cirifka, dabaaldag, halloween, jack, jack-o-cirifka
🎄	dabbaaldeg, geed, geed Ciid Masiixi, geedka Ciid Masiixigga
🎆	dabaaldag, shaqooyinka dabka
🎇	dabaaldag, dhalaali, dhalaaliye, shaqooyinka dabka
🧨	dab-demiyeyaasha, qarxaha, shaqooyinka dabka, walxaha qarxo
✨	*, dhalaali, dhalaalin, xiddig
🎈	baaluun, dabaaldag
🎉	dabaaldag, dhawaaq, dhawaaqa xafladda, tada, xaflad
🎊	dabaaldag, kubad, kubada qarsoon, qarsoodi ah
🎋	Japenese, dabaaldag, geed, geedka axdiga, naqshadeyn
🎍	Japanese, dabaaldag, garas, geed qurxin, geedka
🎎	Japanese, boombalaha Japanese ka, boombalo, dabaaldag, feesto
🎏	dabaaldag, socodka, socodka xargaha, xargo
🎐	dabaaldag, dabeel, dabeesha musqusha, gambaleel, musqul
🎑	Munaasabada daawashada dayaxa, dabaaldag, dayax, munaasabad, munaasabada daawashada dayaxa
🧧	arag, baqshad gaduudan, baqshad guduudan, hadiyad, hadiyad lacageed, lacag, nasiib wacan
🎀	dabaaldag, xabo
🎁	dabaaldag, duuban, hadiyad, hadiyada duuban, imminka, sanduuq
🎗️	celeberation, xabo, xabo xasuusin, xasuusin
🎟️	diiwaan gelin, tikid, tikidka diiwaan gelinta, tikidka diiwaangelinta
🎫	diiwaan gelin, tikid
🎖️	bilad, bilad ciidan, ciidan, dabaaldag
🏆️	koob, koop, qiimo
🏅	bilad, bilada ciyaaraha
🥇	bilad, bilada kaalinta koowaad, dahab, hore
🥈	bilad, bilada kaalinta labaad, labo, qalin
🥉	bilad, bilada kaalinta saddexaad, naxaas, saddexaad
⚽️	cayaaraha, cayaaraha kubada, kubad, kubada cagta
⚾️	kubad, kubada usha
🥎	gacan gashi, gashi, kubad, kubada usha iyo gacanta
🏀	kubad, kubada kolayga, kubbadda kolayga, wareega shabaqa
🏐	ciyaar, kubad, kubada gacanta
🏈	Mareykanka, kubad, kubada cagta, kubadda cagta Mareykanka
🏉	kubad, kubada cagta, kubada cagta iyo rugbida, rugbida
🎾	kubad, teeniska, usha teeniska
🥏	diskiga duulaayo, ugu dambeeyay
🎳	cayaar, kubad, shiishka
🏏	cayaar, cayaarta kirikitka, kubad, usha kirikitka
🏑	cayaar, goob, goobta kubada usha, kubad, kubada usha, ul
🏒	baraf, cayaar, furo, kubada usha, kubada usha ee barafka, ul
🥍	ciyaarta usha orodka, goolka, kubad, ul
🏓	ciyaar, jeexan, kubad, kubad ul, kubada miiska, teeniska miiska
🏸	ciyaar, kubada, kubada la tuuro, kubada shabaqa, shabaqa
🥊	feerka, gashi, gashiga feerka
🥋	dagaalka farshaxanka, dagaalka lugta, karatee, lagdin, lebiska, lebiska dagaalka farshaxanka
🥅	goolka, shabaq, shabaqa goolka
⛳️	calanka godka, god, kubada la tuuro
⛸️	baraf, kan lugu socdo, kan lugu socdo barafka
🎣	malaay, xargaha, xargaha kalluumeysiga
🤿	maaskarada quusitaanka, qalabka quusidda, quusidda
🎽	maro, orod, orodada, shaati, shaatiga orodka
🎿	dhado, lugu gashi, ski
🛷	fadhiga gaariga, gaariga barafka, gaariga faraska
🥌	ciyaar, dhagaxa, dhagaxa ifa
🎯	bartilmaameed, ciyaar, dar, isha dibiga, kudhac, kudhaca toosan
🪀	alaabaha caruurta, qaanso, sabbayn
🪁	abitey, buubid, duulid
🎱	8, biliyaardi, ciyaar, kubad, kubada barkada 8, siddeed
🔮	cajiib, kareem, kubad, kubada kareemka, nasiib, qalab, sheeko xariir
🪄	mucjiso, saaxir, saaxirad, ul mucjiso
🧿	balaayo xijaab, isha sheydaanka, kahortage, kuusha, sixir, xijaab
🪬	Fatima, Mary, Miriam, amulet, gacan, hamsa, ilaalin
🎮️	cayaarta maqal-muuqal, ciyaar, ciyaarta maqal-muuqaalka, xakameeye
🕹️	ciyaar, ciyaarta maqal-muuqaalka, usha farxada
🎰	ciyaar, kabaha, mashiinka kabaha
🎲	ciyaar, ciyaarta dhimashada, dhimo, laandhuu
🧩	caqli, gabal, gabal xujo, is-xerid, sawiro, xujo
🧸	boombalo, khudrad, ku ciyaarid, la habeeyay
🪅	boombalaha isbaanishka, dabaabdag, xaflada
🪩	dhaldhalaalka, diskoo, kubada muraayadda, qoob ka ciyaar, xaflad
🪆	boombale, buul galinta boombalaha, buulka boombalaha, buulleeyn, ruushka
♠️	ciyaar, farshaxan, farshaxanka, kaadh
♥️	ciyaar, kaadh, lebiska qalbiga
♦️	ciyaar, dheemanka lebiska, kaadh
♣️	ciyaar, kaadh, lebiska naadiga
♟️	jar, jarta fiyooraha, qiyaano, saanqaade
🃏	ciyaar, jookar, kaadh, kaadhka xayawaanaha
🀄️	ciyaar, gaduud, mahjong, mahjong masduulaagii gaduudnaa, mhjong masduulaagii gaduudnaa
🎴	Japanese, ciyaar, ciyaarayaa, kaadh, ubax, ubaxa turubka
🎭️	farshaxan, fulinta, fulinta farshaxanka, goobta, masgaraato, masraxa
🖼️	farshaxan, la wareegay, matxafka, rinjiyeen, sawir, sawir la wareegay, sawirka la wareegay
🎨	farshaxan saxan, farshaxanka, matxafka, rinjiyeen, saxan
🧵	dun, irbadda dharka, tolmada, xarig
🪡	dhar tolid, dun, dun weeyn, irbad, irbada dharka, tolid, xijaab
🧶	Tidcidda, kubbad, tidcidda, tolliinka
🪢	gunti, isku xirid, iskushaandeeyn, mara adag, siriq, xarig, xirid
👓️	dhar, indho, indho-gashi, muraayad, muraayad indhood, muraayado
🕶️	indho, indho-gashi, madow, muraayad, muraayada qoraxda
🥽	alxamida, dabaasha, ilaalinta isha, muraayadaha ilaalinta, murayaadaha ilaalinta
🥼	dhakhtar, koodhka laabka, saynis yahan, tijaabo
🦺	badbaadada, jaakeet, jaakeetka garbo-gaabka ah ee badbaadada, xaalad degdeg ah
👔	dhar, taay, taayga qoorta
👕	dhar, garan, shaar
👖	dhar, jiinis, surwaal
🧣	qoor, safaleeti
🧤	gacan, gacmo-gashi
🧥	jaakeet, koodh
🧦	luga-gashi, sharibaado
👗	dhar, toob
👘	dhar, kimoono
🥻	dhar, saarii, toob
🩱	hal calal oo dharka dabaasha ah, suudka dabaasha
🩲	dharka dabaasha, hal calal, nigis, suudka dabaasha
🩳	dharka dabaasha, nigis, shoorti, surwaal
👙	dabaalasho, dhar, nigis iyo keeshali
👚	dhar, dharka dumarka, dumar
👛	boorso, dhar, qadaadiic
👜	boorso, dhar, shandad, shandada gacanta
👝	boorso, dhar, shandad, shandad yar
🛍️	bac, bacaha dukaameysiga, dukaameysi, hudheel
🎒	dhabar-saar, dugsi, garab-saar, shandad, shandad dhabar
🩴	dacas, dacaska xeebta, thongs, zori
👞	dhar, kabo, kabo rag, nin
👟	ciyaartoy, dhar, isniikar, kabo, kabo orod
🥾	buudh, buudjhka socodka dheer, shandad-dhabarka safarka, socod dheer, xero u dhixid
🥿	dacas, kabaha ciyaarta ee isku siman, kabo siiban kara, kabo siman
👠	cidhib, dhar, gabadh, kabo, kabo cidhib dhaadheer, kabo cidhib dheer
👡	dhar, gabadh, kabo, sandhal, sandhalka dumarka
🩰	kabaha ballet-ka, qoob-ka-cayaarka ballet
👢	buudh, buudh dumar, dhar, dumar, kabo
👑	boqor, boqorad, dhar, taaj
👒	dhar, dumar, koofiyad, koofiyad dumar
🎩	dhar, koofiyad, koofiyad dheer, sare
🎓️	dabaaldeg, dhar, koofiyad, koofiyada qalinjabinta, qalinjabin
🧢	koofiyad caadiya, koofiyada baysiboosha
🪖	askari, ciidan, dagaalyahan, koofiyad, koofiyada millatariga, milatari
⛑️	calaamad laanqeyr, gargaar, koofiyad, madax-gashi, madax-gashiga shaqaalaha badbaadada, madax-gashiga shaqaalaha badbaadinta, waji
📿	dhar, diin, duco, kuul, silsilad, tusbax
💄	kosmaatik, libis
💍	dheeman, fargal
💎	dahab, dhagax qaali ah, dheeman, qaali ah
🔇	aamusan, aamusiin, aan shanqadh lahayn, sameecad, sameecad la aamusiiyay
🔈️	khafiif, sameecad cod yar
🔉	dhexdhexaad, sameecad codkeedu dhexdhexaad yahay
🔊	sameecad codkeedu sareeyo, sare
📢	jeedin dadweyne, kor u hadle, sare
📣	mikirifoon, u jiibin
📯	boosto, hoon, hoonka boostada
🔔	jalas
🔕	aamusan, aan hadlayn, jalas, jalas xariiqi saarantay, la mamnuucay
🎼	muusik, xaashi, xaashida muusika
🎵	muusik, qoraal muusika
🎶	muusik, qoraal, qoraalo, qoraalo muusika
🎙️	istuudyow, mik, mikirifoon, mikirifoonka istuudyaha, muusik
🎚️	heer, heer qaade/dejiye, muusik, qaade/dejiye
🎛️	badhanada kaantaroolida, badhano, kaantarool, muusik
🎤	karooke, mik, mikirifon, mikirifoon
🎧️	dhago, dhago yaryar
📻️	fiidiyow, raadiyow
🎷	buun, buunka, muusikada, qalab
🪗	alab muusik, koonsatiina, qalab muusik, qalabeeyste musik
🎸	giitaar, muusik, qalab
🎹	biyaano, kiiboodh, kiiboodhka muusika, muusik, qalab
🎺	fuugwo, muusik, qalab
🎻	muusik, qalab, seese
🪕	gitaar ah, gitaar nooc mareykan ah, muusik
🥁	durbaan, muusik, ulaha durbaanka
🪘	ciyaarta konga, durbaan, durbaan dheer, garaac, laxan
📱	foon, moobil, telefoon, telefoonka gacanta
📲	foon, helid, moobil, moobil leh xariiq, telefoonka gacanta, xariiq
☎️	foon, telefoon
📞	foon, gacan, gacanta telefoonka, telefoon
📟️	ogeysiiye
📠	fakis, mishiinka fakiska
🔋	baytari
🪫	batari dabka ka dhacay, elektaroonig ah, tamar hooseeya
🔌	dab, koronto, xadhig, xadhiga dabka
💻️	bc, gaar ah, kombuyuutar, koombuyuutar laabtob ah
🖥️	koombuyuutar, koombuyuutarka miiska, miis
🖨️	daabace, koombuyuutar
⌨️	kiiboodh, koombuyuutar
🖱️	kombuyuutar, mawska koombuyuutarka, mowska koombuyuutarka
🖲️	koombuyuutar, kubada mowska
💽	cajalad, cajalad yar, cajalada koombuyuutarka, koombuyuutar, obtikal
💾	cajalad, cajalada faloobida, faloobi, koombuyuutar
💿️	cajalad, cajalada obtikaalka ah, cd, koombuyuutar, obtikaal
📀	buluu-raay, cajalad, dvd, kombuyuutar, obtikaal
🧮	tiriye, xisaabiye
🎥	kamarad, kamarada filimada, sinimoo
🎞️	fareemyada filimka, fareemyo, filim, sinimoo
📽️	borojektar, borojektarka filimada, fiidiyow, filim, sinimoo
🎬️	filim, sacabiye, samuurada bilowga duubista
📺️	fiidiyow, telefishan, tv
📷️	fiidiyow, kamarad
📸	fiidiyow, kamarad, kamarad khashaafad leh, khashaafad
📹️	fiidiyow, kamarad, kamarad fiidiyow
📼	cajalad, cajalad fiidiyow, fiidiyow, vhs
🔍	qalab, quruurad, quruurad weynayso ah oo u jeeda bidix, raadin, weynayso
🔎	qalab, quruurad, quruurad weynayso ah oo u jeeda midig, raadin, weynayso
🕯️	shamac, shamac iftiin
💡	dab, fikrad, iftiin, laambad, laambad dab, xaraabe
🔦	dab, iftiin, qalab, toosh
🏮	casaan, fidsan, iftiin, siraad, siraad warqad cas
🪔	diya, feynuus, feynuusta diya, saliid
📔	buug, buug gal qurux badan leh, gal, la qurxiyay
📕	buug, buug xidhan, xidhan
📖	buug, buug furan, furan
📗	akhtar, buug, buug akhtara
📘	buluug, buug, buug buluuga
📙	buug, buug liimi ah, liimi
📚️	buug, buugaag
📓	buug
📒	buug, buuga xisaabaadka
📃	bog, bog laaban, dokumenti, laab
📜	duuban, warqad
📄	bog, bog kor u jeeda, dokumenti
📰	jaraaid, war, warqad
🗞	duuban, jaraaid, jaraaid duuduuban, war, warqad
📑	calaamadeeye, calaamadeyn, calaamadeynta buuga, qeybaha calaamadeynta buuga, qeybo
🔖	calaamad, calaamadeeye
🏷️	warqad wax sheegaysa
💰️	bac, bac lacag ah, bac lacaga, doolar, lacag
🪙	bir, dahab, khasnad, lacag, lacag bir ah, qalin
💴	biil, lacag, lacag yeen ah, warqad, warqad bangi, yeen
💵	biil, doolar, lacag, lacag doolar ah, warqad, warqad bangi
💶	biil, lacag, lacag yuuro ah, warqad, warqad bangi, yuuro
💷	biil, bownd, lacag, lacag bownd ah, warqad, warqad bangi
💸	baalal, biil, duulid, lacag, lacag baalal leh, warqad bangi
💳️	deyn, kaar, kaarka deynta, lacag
🧾	cadeyn, markhaati, rasiidh, xisaabaadka, xisaabinta
💹	korid, lacag, shax, shaxan, shaxan muujinaya yeen kordhaysa, yeen
✉️	baqshad, iimayl, warqad
📧	boosto, fariin, iimayl, warqad
📨	baqshad, baqshad timi, fariin, helid, iimayl, timi, warqad
📩	baqshad, baqshad leh falaar, falaar, fariin, iimayl, tagtay
📤️	fariimaha la diray, fariin, la diray, qeyb, qeybta fariimaha la diray, sanduuq, warqad
📥️	fariimaha la helay, fariin, la helay, qeyb, qeybta fariimaha lasoo diray, sanduuq, warqad
📦️	buqshad, bushqad, sanduuq, xidhmo
📫️	fariin, sanduuq boosto, sanduuq boosto oo xidhan oo leh calan sareeya, sanduuq fariin, xidhan
📪️	fariin, hooseeya, sanduuq boosto, sanduuq boosto oo xidhan oo leh calan hooseeya, sanduuq fariin, xidhan
📬️	boosto, furan, sanduuq boosto, sanduuq boosto oo furan oo leh calan sareeya
📭️	boosto, furan, hooseey, sanduuq boosto, sanduuq boosto oo furan oo leh calan hooseeya
📮	boosto, sanduuq boosto
🗳️	codbixin, sanduuq, sanduuq codbixin oo leh warqad codbixin, sanduuq codeyn oo leh warqad codeyn
✏️	qalin qori
✒️	af-qalin, af-qalin madow, qalin
🖋️	qalin, qalin saxeex, saxeex
🖊️	biiroo, qalin
🖌️	burushka buufinta, wax buufinta
🖍️	kalar
📝	beensal, xusuus qor, xusuusqor
💼	shandad shaqo
📁	fayl, fooldar, fooldarka faylasha
📂	fayl, fooldar, fooldarka faylasha oo furan, furan
🗂️	kaar, kala qeybiyayaal, kala qeybiyayaasha kaararka
📅	kaalandar, taariikh
📆	kaalandar, kaalandarka la jaro
🗒️	buug xaashiyiihiisa la rogo, buug xaashiyiihisa la rogo, qorid
🗓️	kaalandar la rogo, la rogo
📇	kaar, kaar nidaamiye, nidaamin, nidaaminta kaararka
📈	isbedel, kor, korid, shax, shaxan, shaxan kordhaya
📉	hoos, isbedel, shax, shaxan, shaxan yaraanaya
📊	baar, shax, shaxan, shaxanka baar
📋️	faylka qorista
📌	biin, biinka wax lagu dhajiyo
📍	biin, biinka wax lagu dhajiyo, biinka wax lagu dhajiyo oo goobo ah
📎	biinka waraaqaha
🖇️	biinanka waraaqaha, biinanka waraaqaha oo isku xidhan, isku xidhan
📏	koone siman, mastarad, mastarad toosan
📐	mastarad, mastarad saddex-gees ah, saddex-gees
✂️	jarid, maqas, qalab
🗃️	fayl, faylka kaararka, kaar, kartoon
🗄️	buuxin, fayl, khaanad, khaanadaha faylasha
🗑️	caaga xashiishka
🔒️	qufulan, xidhadSagittarius
🔓️	fur, furan, quful
🔏	af qalin, gaar ah, khad, qalin, quful, xidhan oo qalin wata, xidhan oo wata
🔐	amaan ah, fure, quful, xidhan, xidhan oo fure wata
🔑	baasweydh, fure, quful
🗝️	fure, fure qadiimi ah, qadiimi, quful, tilmaan yar
🔨	dube, qalab
🪓	faas, faas yar, jar-jarid, kala jabin, qori
⛏️	madaraq, qalab, qodid
⚒️	dube, dube iyo madaraq, madaraq, qalab
🛠️	baanad, dube, dube iyo baanad, qalab, wareejiso
🗡️	midi, toorey
⚔️	hub, isweydaarsan, seefo, seefo isweydaarsan
🔫	bastoolad, bastoolada ay dhexdu wareegto, hub, qalab, qori, qori gacmeed
🪃	australia, dib u eegis, dib usoo noqosho, majo
